review,label
This apps really help me....,Positif
Minta solusi ga dikasih solusi,Negatif
Sangat membantu buat yg mager,Positif
I have ordered 10 times and all of them canceled,Negatif
"Senang pakai aplikasi gojek klo banyak voucher nya plus klo belanja suka dapat tambahan cashback lagi 🤗💕

Driver nya pun baik2 ga pilih2 rute 🙏🏻",Positif
"This apps is great, the features, the UX/UI makes newcomer user easy to use, the easy payment method in a lot of merchants in this country, hoping this apps and company could be better and more better in the future and become one of the best fintech apps in this country",Positif
"ya.. Gojek aplikasi terutama GoFood, bener2 membantu.. tp memang makin ke sini makin ""mahal"" ya.. ada bbrp tambahan biaya layanan, dll.. tapi jika dipakai sesuai keperluan sih masih OK.. Lebih sering2 kasih diskon atau promo ya..",Positif
Permisi kak mohon bantuan kenapa aplikasi gojek saya tepatnya gofood ketika mau menggunakan voucher loading nya lama bgt sampai bermenit menit ya kak,Positif
Bagus,Positif
vocer gomart sangat jarang,Positif
Sangat membantu saya,Positif
👍🏻,Positif
"Tapi kenapa ya ga pernah dapet promo lagi,",Positif
Makasi gojek,Positif
Memudahkan bgt pokoknya. Efisien waktu tenaga dan biaya~,Positif
Oke,Positif
Lebih dipermurah ongkir nya,Positif
Banyak bug bikin kesel,Negatif
Good,Positif
Mohon untuk gojek potongan uang drivernya kalo di potong harus sesuai sama uang tarip ongkir nya kasian ke gojeknya🙏🏻;(,Positif
"Mantaap lah pokoknya, apps nya gak pernah ada masalah",Positif
Good Apps,Positif
Sippppp,Positif
Penipuan hadiah tidak bosa di claim,Negatif
Mantul bener,Positif
Bukan Indomaret si ini tapi kok MUDAH DAN HEMAT~,Positif
klo lebih banyakin promo dan besar promonya hehe,Positif
Nnhbvvvh,Positif
Enjoyyy apps,Positif
Top deh gojek,Positif
good aplication,Positif
"Saya sangat berharap untuk aplikasi go food bisa di setting untuk konsumen khusus muslim, jadi untuk aplikasi go food buat konsumen muslim warung makanan benar2 hanya yang halal yang muncul.. Pihak Go Jek harus survey juga nih ke lokasi2 warung2 makan nya bener2 halal atau masih campur jualan dgn yg gk halal.. terima kasih...",Positif
Keren,Positif
semua jdi lebih mudah.. tks gojek,Positif
Mantapppp pokoknya,Positif
Aplikasi yang bagus dan berguna untuk kebutuhan kita saat ini.,Positif
"The app is very easy to use and has a lot of features. Sitting from home we can buy food, house stuff and they have a travel service which is very good and convenient.",Positif
"Seneng sih.. bikin orang penyakitan, bikin orang males kemana2. Karena ada gosend gofood wkwkwk",Positif
"Promo kuranh banyak, diskon go food hanya sedikit",Positif
"Masih Oke sejauh ini..
Terimakasih bnyk..
sukses teruss..
Semangaaad n sehat2 selalu buat Mas n Mba Drive nya..🙏🏻🫰🏻",Positif
Banyak promo nya xixixi,Positif
Helpful application 👍🏽,Positif
Gojek satu aplikasi berjuta manfaat sangat membantu.. tambah keren.. skg driver tidak telp lgsg ke nomor hp kita tapi dirahasiakan .. wah oke banget nih tambah lama mantap!! Gojek top!! ❤️ byk promonya lagi auw,Positif
No recommend for this apk,Positif
Selalu jadi sokusi bagi Rakyat dan transportasj,Positif
Aplikasi yang sangat berguna bagi nusa dan bangsa,Positif
Good app with complete feature!,Positif
Good,Positif
Pokoknya Selalu dipake hanya promonya kurang,Positif
Mantul,Positif
sopan,Positif
"ngirim dana lumayan banyak ke sesama gopay tidak ada fitur bahwa temen blm verifikasi data ktp. setelah verification malah ditolak. dana sebanyak itu sia sia tidak bisa dikirim kembali ke akun bank atau ke sesama gopay, mau gak mau harus dihabiskan begitu saja. Will be uninstalled",Negatif
Keren,Positif
Bermanfaat sekali mengantar ke tempat tujuan dgn cepat dan lancar.,Positif
thanks drivers,Positif
AmAn mantap,Positif
"Min tolong wilayah riau ditambahkan untuk user gojeknya ya, klo diliat disana prospeknya baik untuk pengguna apk gojek",Positif
Keren,Positif
"Woi bikin aplikasi yg bener, urgent bgt pembayaran malah jd nunggu lama, harusnya 5 menit aja batasnya malah satu jam !!!",Negatif
Promo sepi,Negatif
Semanga,Positif
"No laporan #124776811, issue belum solved tp ticket sudah di closed!",Negatif
"Aplikasi sering ketutup, beberapa hari terakhir gk bisa order go ride/food. Go News unfaedah",Positif
Promo gofoodnya beda-beda aneh,Negatif
Laporan ga ditanggapi sama cs nya!! Masalah blm selesai tiba2 laporan ditutup sama pihak Gojek!!,Positif
Ok. But better if more promo and voucher,Positif
"this application is so much helpfull , well done",Positif
Sangat membantu,Positif
Nice,Positif
Tq,Positif
"BALIKIN DUIT GUA WOY!!!!!!! Top up gopay tapi tidak masuk sedangkan saldo rekening sudah terpotong . Mau pengaduan tapi harus nunggu 2 hari . Pas sudah 2 hari lapor lagi di suruh tunggu 1 hari lagi . Tidak ada call center yg bisa langsung di telepon, cuman bisa komplain di aplikasi yang cuman lewat chat dan slow respon parah . Sudah kontak lewat line berharap untuk cpat di respon tapi cuman di baca saja. Walaupun jumlah top upnya nda seberapa tapi di saat lagi butuhnya itu sangat berarti. Setidaknya kalau ada nomor call center kita bisa tau laporan kita di proses oleh manusia dan langsung di tindak lanjuti kalau lewat chat kan itu kadang cuman pesan berbalas yg otomatis 🥲",Negatif
Always helping me in everything i need !,Positif
mengenai pelayanan grab yang kurang baik. saya kembalikan helm baik2 katanya dilempar. pas saya minta maaf kalo dikira melempar malah diancam kalo dia kena suspensi akan cari saya. padahal saya aja gak ada niat melapor atau apa dengan pelayanan dia yang tidak baik. per harininj gak akan pernah pakai grab dalam bentuk apapun.,Negatif
Love this app.,Positif
Bagus kalo ga jelek,Positif
❤️,Positif
Memudahkan dan meringkaskan,Positif
"Sekarang go ride dikit vocher nya, padahal jarang pake gojek, seharusnya setiap saat harus ada karena jarang pake juga",Negatif
"Sangat membantu, sering2 kasih promo ya",Positif
Respon dari admin gojek lambat,Negatif
Seneng deh mood aplikasinya berganti warna lilac 💜,Positif
Ok,Positif
👍🏻🙏🏼🙏🏼👍🏻👍🏻👍🏻,Positif
"Makin keren nih gojek, banyakin lg dong voucher 75% nya",Positif
be,Positif
Good,Positif
gokss,Positif
Sangat membantu untuk membayar waktu 😊👍🏼,Positif
Keren,Positif
Waktu hujan mobil sudah bnget d cari,Negatif
kalo lagi pesen dadakan iklan dari gojek semacem promo gitu rada ganggu😀 tapi sejauh ini its ok buat bantu keperluan apapun yang di kepengenin selalu ada thanks you!,Positif
drivernya lebih males drpd kompetitor 😉 kalo jauh dikit lgsg cancel haha. cape,Positif
Sangat memuaskan,Positif
good,Positif
mantap penyelamat saat lapar,Positif
Yuhuuuuu,Positif
"Biar makin tertari , tidak berpaling ke aplikasi sebelah, banyakin promo kak",Positif
"Aneh sumpah orang lg urgent cuma back buat ngulang kode verif aja nggu sejam lagi maximal 3 kai dimana mana woiiii , aman aman tapi begitu error human wajar emang robot gue",Negatif
Really loving this app & helps alot! And the one who started this kind of app is brilliant as well! Thank u Gojek!,Positif
ok,Positif
Baik,Positif
Cuma sayangnya blm bs pakai paylater hmm,Positif
Can’t live without this anymore fr,Positif
"Driver mobil selalu cancel orderan, terpaksa pesan ke aplikasi sebelah",Negatif
"Mahal banget ongkos goofod sekarang, gak masuk akal 👎🏻",Negatif
Baik dan keren,Positif
Mantap,Positif
Keren,Positif
Hebat gojek,Positif
attitude drivernya wow banget,Positif
😍😍😍😍,Positif
Selalu memuaskan,Positif
Pemesanan tdk bs di cancel payah Tdk bs ubah pesanan CS GAK GUNA UNTUK APA GUNANYA ADA CALL CENTER CS KALAU TIDAK DIGUBRIS JUGA UNTUK PEMBATALAN PEMESANAN GOJEK PAYAH,Positif
banyak potongannya,Positif
gojek is wonderfull,Positif
Tidak dapat login ke akun gojek padahal sudah bener semua dari nomor sampai sandi,Negatif
the best,Positif
"1. Grab mart. Swipe dari kiri ke kanan, bukannya balik ke halaman berikutnya, tapi balik ke halaman pertama
2. Grab food, kalo ada notifikasi “driver sedang menuju lokasimu”, trus kita buka notifikasinya, malah nampilin daftar order yang sedang berlangsung, bukan peta drivernya sedang di mana. Kalo kita klik pesanan nya, nampilin peta tapi zoomed out banget, kita harus zoom in lagi berkali2. Ribet",Positif
tiada hari tanpa pakai app ini,Positif
Bintang 4 aja soalnya skg mulai ada biaya transaksi 1000 tiap belanja di toped bayar pake gopay,Positif
Ongkirnya sangat amat berasa yah bun🫠,Negatif
halo gojek sorry ya sistem mu makin gajelas untuk gopay/paylater apalagi ongkir yang makin gamasuk akall sama jarak jujur,Negatif
Sangat membantu,Positif
Mahal banget sih sekarang perintilan biaya tambahan naninu 😭 investornya udah lelah bakar duit apa gimana huhu,Positif
Tolong dong drivernya bawa kembalian(Mulai dari Rp 5ribuan ya). Terimakasih.🙏🏻🙏🏻🙏🏻🙏🏻,Positif
ok,Positif
Sangat membantu,Positif
"Gojek makin kesini makin parah, ongkir mahal tambahan biaya ini itu 😑",Negatif
Thanks GOJEK for makes my life easier,Positif
Tokcer,Positif
Makin oke,Positif
"Dibanding grabike, gojek jauh lebih lama dapet drivernya",Positif
Enak,Positif
Cepat cairkan dana prakerja kami.,Positif
Aplikasi sy tdk bisa dibuka sama sekali. Says coba download ulang dan tetap tdk bisa.,Positif
Sip mntap,Positif
Ongkirnya harus diskon terus,Positif
Padahal lokasi nya udah aktif malah disuruh aktif lagi. Begimane caranye,Positif
ok,Positif
Sangat membantu sekali,Positif
banyakin promo gopudnya ya kak huhuhuhu,Positif
"Ganti aja ke grab, resto suka cancel seenak jidat kalopun dapet resto cari driver jg susah, kalo pun dapet driver di cancel jg seenak jidat",Negatif
Keren,Positif
Nyaman dah pokok nya,Positif
Mantap promonya banyak,Positif
Terimakasih gojek udah selalu ada. Tapi perlu d update lagi utk lokasi jangkauan nya ya,Positif
Sangat bagus,Positif
So far so good,Positif
"Saya udah complain 2 kali saya top up pake livin saya, memang tidak banyak tapi itu juga duit,,,tidak ada pertanggung jawaban sama sekali, bisa bisanya laporan di tutup, batasnya 2 hari kerja ini udah mau seminggu. Sangat sangat mengecewakan",Negatif
Sangat membantu sekali dlm pelayanan pengantaran transfortasi dan pelayanan pesan antar makanan👍🏼👌🏼🧔🏻,Positif
Oke,Positif
Mantapp,Positif
Very useful,Positif
Tiap mau pake harus install ulang terus,Negatif
"Saya user iphone 6 dgn ios 12.2 Apps Gojek di buka lama sekali,kemudian crash untuk apps Go Life normal tolong di perbaiki",Positif
Mantuul,Positif
Bagus bat aplikasi ni bantu banget sik,Positif
Mantap,Positif
Make everything’s easy,Positif
Baguus keren ya semoga bisa lebih di tingkatkan lagi kualitas nya,Positif
😁,Positif
Fungsional,Positif
good 👍🏻,Positif
sangat berguna dan sangat membantu🙏,Positif
Awokawok,Positif
"Gojeg gak jelas, biasa nya donasi langsung masuk ke depet ini harus isi, hal ug hak penting apalagi pas open aplikasi malah lari ke rating. Gak guna vie yg anak muda joged atau mgobrol. Org mau donasi di suruh liat org ngobrl gak jelaj",Negatif
Terimakasih banyak bapak,Positif
Nice,Positif
Very Good,Positif
Bagus sekali pelayanan yang diberikan sehingga penumpang merasa nyaman,Positif
Gercep bgt,Positif
"Komplain soal ganti no aja susah bener email berkali2 balasannya kaya gtu aja kaya cuman diulang2 aia , dua hari komplain hasilnya nihil saya salah transfer 200rb ke no gopay saya yang lama saya email cs minta ganti no balesannya gtu gtu aja buruk bener pelayananan aplikasi canggih cs nya payah semua",Negatif
"Selasa, 17 September 2019 sekitar pukul 18.00-19.00 saya pesan gofood. Driver pertama bilang goresto lagi error. Sehingga coba driver selanjutnya juga masih sama, driver minta dicancel saja, makanan tetap dibelikan nantinya saya bayar cash. Saya tunggu2 tidak datang, saya telepon berkali2 driver malah ngobrol dengan temannya telepon saya dicuekin. Pelayanan sangat buruk. Gojek dari sistem sampai drivernya buruk.",Positif
Very helpful,Positif
Okkkk,Positif
Keren,Positif
Semngt gojek semoga makin baik tiap hari,Positif
⭐️⭐️⭐️⭐️⭐️,Positif
Helpfully,Positif
Beneheheh,Positif
Ok banget,Positif
Gk tau kenapa akun kena ban gk bisa di balikin udh konfrim tpi gk ada tindak lanjut lgi saldo lumayan di app gk bisa di bawa!,Negatif
wkwkwk keren,Positif
aaa,Positif
"Sebelumnya apk nya baik2 aja normal, tp tiba2 udh hampir 1 minggu kebelakang gabisa di buka sama sekali. Udh di uninstal trs instal lg sampe 5x masih tetap sama gabisa dibuka. Ios sy udh upgrade terbaru pdhal. Gatau salahnya dmna. Jd useless skrg ini apk. Tlg di perbaiki dong pihak gojek.",Negatif
great,Positif
"Jujurly terbantu banget sama gojek, khususnya gofood, karena sekitar rumahku udah banyak banget jajanan yg hits, jd tinggql klik aja..",Positif
y,Positif
Gojek the best,Positif
"Saldo saya udah balik walaupun harus nunggu 3 bulan. Saya sudah pasrah kalo memang uang itu gabalik. Karena dari admin bilang ada yg bilang pending, ada yg bilang saldo tidak terpotong. Pikir saya kalo dari awal balik otomatis tapi tdk ada mutasi mungkin yaudahlah. Tapi ternyata saya cek ada mutasi kembali. Untuk evaluasi Gojek saja ya kedepannya dalam penanganan masalah bisa untuk 1 admin aja dan penyelesaian nya jangan lama2. Saya ganti bintangnya tapi saya gak akan masukin debit lagi.",Positif
How do I disable this??,Negatif
Bagus,Positif
Mantap,Positif
good,Positif
Uda ada gotransit. Super helpful,Positif
Kok hbis update aplikasi nya ngefreze gabisa dibuka,Negatif
selalu berguna dsaat genting,Positif
Sangat bagus dan membantu setiap hari,Positif
Aplikasi gojek sekarang ribetttt. Mau cancel aja susah.,Positif
👍👍👍👍👍,Positif
"Semua ada disini, simple n mudah digunakan",Positif
Membantu,Positif
Good,Positif
"Kl boleh usul gocar siapkan menu utk gocar vip, biar costumer bs menentukan segmen transportasi sesuai keinginannya",Positif
Saya sih yes👌,Positif
"Saya memiliki kendala dalam mengganti nomor hp yang terdaftar di akun gojek saya karena lupa pin. Begitu juga sebaliknya, ketika saya coba membuat pin baru, tidak bisa karena butuh verifikasi ke nomor lama saya yang sekarang sudah expired. Sedangkan tidak ada pilihan verifikasi melalui email. Ketika saya pilih telfon call center, saya dialihkan untuk telfon nomor lain. Ini sangat merepotkan.",Negatif
the besttt,Positif
"jos butuh makanan pas lagi mager, go food solusinya",Positif
Gara gara gopay 150rb saya ilang !!!!!!,Negatif
Banyakin PROMO dan DISKON dong,Positif
Good app,Positif
ok,Positif
Tapi kadang bingung jg sama menu paylater yang harus banget di-scroll buat ditemukan,Positif
"Cs nya sama sekali tidak membantu permasalahan, akun kena softbanned udah bikin laporan tetap tidak ditanggapi malah langsung di tutup laporannya. Percuma lapor cs dan ga ada alasan yg jelas kenapa akun saya di softban padahal ga melakukan kecurangan. Mending gausah pake cs dah ga ada solusinya jg kalo laporan",Negatif
"Keep it up your consistency thru' services

Sincerely,",Positif
tingkatkan terus kenyamanan untuk para customernya :)),Positif
Uhuy,Positif
"Salah satu apps buatan anak bangsa yang saya banggakan dan sangat berguna. Selalu pake gojek dr tahun 2014, awal2 ada gofood dll. Apalagi disaat pandemi seperti ini, Gojek adalah salah satu apps yang sangat membantu. Terimakasih ya, keep doing a goooood job! 💙",Positif
Benci banget kalo udah liat fee ongkir dllnya gofood! Ga ngotak banget mahalnya daaan amat sangat super duper pelitt promo!,Negatif
Mom I was forced to do this I swear,Positif
"Tapi harganya bener2 daah. Kalo aku bebas kemana2, mending beli sendiri drpd gofood hehe",Positif
"saya pulang dan pergi sekolah selalu pakai gojek, pelayanannya bagus dan mantap 👍🏻👍🏻",Positif
Force closed everytime after update. Pls fix.,Positif
Ok,Positif
"Customer service tidak bisa menyelesaikan masalah dan sangat lambat meskipun masuk kedalam goclub priority service.

Kupon promo voucher goclub dan promo resto tidak bisa digabungkan lagi, buat apa ada treasure dan goclub kalau begitu?",Negatif
